LocalOferta;DescLocalOferta;HoraIniDisciplina;HoraFimDisciplina;DiaDisciplina;NomeDisciplina;TurmaDisciplina;TurnoDisciplina;VagasOfertadas;VagasOcupadas;SexoDisciplina;HorarioFixo;DisciplinaParaCalouro;DisciplinaExclusiva;VagasOfertadasCalouros;VagasOcupadaCalouros
NULL;NULL;20:50;22:30;Quarta;Projeto de Sistemas de Produção 4                                     ;A ;Noturno;50;22;Ambos;0;0;0;NULL;0
NULL;NULL;20:50;22:30;Quarta;Projeto de Sistemas de Produção 4                                     ;B ;Noturno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;19:00;20:40;Segunda;Planejamento e Controle da Produção                                   ;A ;Noturno;55;29;Ambos;0;0;0;0;0
NULL;NULL;20:50;22:30;Segunda;Planejamento e Controle da Produção                                   ;A ;Noturno;55;29;Ambos;0;0;0;0;0
NULL;NULL;20:50;22:30;Terça;Simulação de Sistemas                                                 ;A ;Noturno;50;22;Ambos;0;0;0;NULL;0
NULL;NULL;19:00;20:40;Quinta;Simulação de Sistemas                                                 ;A ;Noturno;50;22;Ambos;0;0;0;NULL;0
NULL;NULL;19:00;20:40;Segunda;Gestão de Riscos                                                      ;A ;Noturno;40;0;Ambos;0;0;0;NULL;0
NULL;NULL;19:00;20:40;Quarta;Gestão de Riscos                                                      ;A ;Noturno;40;0;Ambos;0;0;0;NULL;0
BSA S B2 34/10 ;SALA BSA B2 34/10                                 ;08:00;09:50;Terça;Cuidado em Situações Cirúrgicas                                       ;A ;Diurno;35;27;Ambos;0;0;0;0;0
NULL;NULL;18:30;20:20;Segunda;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;A ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Quarta;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;A ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Segunda;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;AA;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Quarta;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;AA;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Segunda;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;AB;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Quarta;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;AB;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Segunda;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;AC;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Quarta;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;AC;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Segunda;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;AD;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Quarta;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;AD;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Segunda;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;AE;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Quarta;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;AE;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Segunda;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;AF;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Quarta;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;AF;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Segunda;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;AG;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Quarta;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;AG;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Segunda;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;B ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Quarta;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;B ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Segunda;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;C ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Quarta;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;C ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Segunda;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;D ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Quarta;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;D ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Segunda;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;E ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Quarta;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;E ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Segunda;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;F ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Quarta;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;F ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Segunda;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;G ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Quarta;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;G ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Segunda;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;H ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Quarta;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;H ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Segunda;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;I ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Quarta;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;I ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Segunda;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;J ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Quarta;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;J ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Segunda;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;K ;Ambos;0;0;Ambos;0;0;0;0;0
NULL;NULL;18:30;20:20;Quarta;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;K ;Ambos;0;0;Ambos;0;0;0;0;0
NULL;NULL;18:30;20:20;Segunda;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;L ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Quarta;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;L ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Segunda;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;M ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Quarta;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;M ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Segunda;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;N ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Quarta;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;N ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Segunda;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;O ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Quarta;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;O ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Segunda;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;P ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Quarta;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;P ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Segunda;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;Q ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Quarta;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;Q ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Segunda;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;R ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Quarta;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;R ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Segunda;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;S ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Quarta;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;S ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Segunda;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;T ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Quarta;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;T ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Segunda;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;U ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Quarta;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;U ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Segunda;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;V ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Quarta;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;V ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Segunda;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;W ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Quarta;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;W ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Segunda;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;X ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Quarta;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;X ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Segunda;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;Y ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Quarta;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;Y ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Segunda;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;Z ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;18:30;20:20;Quarta;Trabalho Final de Graduação em Arquitetura e Urbanismo                ;Z ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;19:00;20:40;Terça;Sistemas Estruturais em Concreto Armado 2                             ;D ;Noturno;30;30;Ambos;0;0;0;0;0
NULL;NULL;19:00;20:40;Quinta;Sistemas Estruturais em Concreto Armado 2                             ;D ;Noturno;30;30;Ambos;0;0;0;0;0
NULL;NULL;08:00;11:20;Sábado;Projeto de Paisagismo 2                                               ;C ;Noturno;30;27;Ambos;0;0;0;0;0
NULL;NULL;14:00;17:20;Sábado;Residência em Políticas Públicas 1                                    ;A ;Noturno;27;27;Ambos;0;0;1;0;0
NULL;NULL;20:50;22:30;Segunda;Residência em Políticas Públicas 1                                    ;B ;Noturno;25;25;Ambos;0;0;0;0;0
NULL;NULL;20:50;22:30;Quarta;Residência em Políticas Públicas 1                                    ;B ;Noturno;25;25;Ambos;0;0;0;0;0
NULL;NULL;14:00;17:20;Sábado;Residência em Políticas Públicas 2                                    ;A ;Noturno;50;0;Ambos;0;0;1;0;0
NULL;NULL;20:50;22:30;Segunda;Instalações e Equipamentos 1                                          ;C ;Noturno;30;24;Ambos;0;0;0;0;0
NULL;NULL;19:00;20:40;Sexta;Instalações e Equipamentos 2                                          ;A ;Noturno;30;21;Ambos;0;0;0;0;0
FS/INF         ;LABORATORIO DE INFORMATICA/FS                     ;08:00;09:50;Quarta;Uso Racional de Medicamentos em Odontologia                           ;A ;Diurno;30;30;Ambos;0;0;0;0;0
HU             ;HOSPITAL UNIVERSITARIO DE BRASILIA                ;10:00;11:50;Segunda;Tópicos Complementares em Prótese Total Removível                     ;A ;Diurno;30;30;Ambos;0;0;0;0;0
BSA S BT 19/13 ;SALA BSA SUL BT 19/13                             ;16:00;17:50;Segunda;Tópicos Complementares em Prótese Parcial Removível                   ;A ;Diurno;30;21;Ambos;0;0;0;0;0
NULL;NULL;14:00;15:50;Segunda;Design de Interação                                                   ;A ;Diurno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;14:00;15:50;Quarta;Design de Interação                                                   ;A ;Diurno;0;0;Ambos;0;0;0;NULL;0
UAC A1 42/60   ;SALA UAC A1 42/60;12:00;13:50;Sexta;Introdução aos Cuidados Paliativos                                    ;A ;Diurno;0;0;Ambos;0;0;0;0;0
NULL;NULL;07:00;11:35;Segunda;Estágio Curricular Supervisionado em Enfermagem 2                     ;A ;Diurno;0;0;Ambos;0;0;0;0;0
NULL;NULL;13:00;16:40;Terça;Estágio Curricular Supervisionado em Enfermagem 2                     ;A ;Diurno;0;0;Ambos;0;0;0;0;0
NULL;NULL;07:00;11:35;Quarta;Estágio Curricular Supervisionado em Enfermagem 2                     ;A ;Diurno;0;0;Ambos;0;0;0;0;0
NULL;NULL;13:00;16:40;Quinta;Estágio Curricular Supervisionado em Enfermagem 2                     ;A ;Diurno;0;0;Ambos;0;0;0;0;0
NULL;NULL;07:00;11:35;Segunda;Estágio Curricular Supervisionado em Enfermagem 2                     ;B ;Diurno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;13:00;16:40;Terça;Estágio Curricular Supervisionado em Enfermagem 2                     ;B ;Diurno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;07:00;11:35;Quarta;Estágio Curricular Supervisionado em Enfermagem 2                     ;B ;Diurno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;13:00;16:40;Quinta;Estágio Curricular Supervisionado em Enfermagem 2                     ;B ;Diurno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;13:00;16:40;Segunda;Estágio Curricular Supervisionado em Enfermagem 2                     ;C ;Diurno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;07:00;11:35;Terça;Estágio Curricular Supervisionado em Enfermagem 2                     ;C ;Diurno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;13:00;16:40;Quarta;Estágio Curricular Supervisionado em Enfermagem 2                     ;C ;Diurno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;07:00;11:35;Quinta;Estágio Curricular Supervisionado em Enfermagem 2                     ;C ;Diurno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;13:00;16:40;Segunda;Estágio Curricular Supervisionado em Enfermagem 2                     ;D ;Diurno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;07:00;11:35;Terça;Estágio Curricular Supervisionado em Enfermagem 2                     ;D ;Diurno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;13:00;16:40;Quarta;Estágio Curricular Supervisionado em Enfermagem 2                     ;D ;Diurno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;07:00;11:35;Quinta;Estágio Curricular Supervisionado em Enfermagem 2                     ;D ;Diurno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;07:00;11:35;Segunda;Estágio Curricular Supervisionado em Enfermagem 2                     ;E ;Diurno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;13:00;16:40;Terça;Estágio Curricular Supervisionado em Enfermagem 2                     ;E ;Diurno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;07:00;11:35;Quarta;Estágio Curricular Supervisionado em Enfermagem 2                     ;E ;Diurno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;13:00;16:40;Quinta;Estágio Curricular Supervisionado em Enfermagem 2                     ;E ;Diurno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;13:00;16:40;Segunda;Estágio Curricular Supervisionado em Enfermagem 2                     ;F ;Diurno;0;0;Ambos;0;0;0;0;0
NULL;NULL;07:00;11:35;Terça;Estágio Curricular Supervisionado em Enfermagem 2                     ;F ;Diurno;0;0;Ambos;0;0;0;0;0
NULL;NULL;13:00;16:40;Quarta;Estágio Curricular Supervisionado em Enfermagem 2                     ;F ;Diurno;0;0;Ambos;0;0;0;0;0
NULL;NULL;07:00;11:35;Quinta;Estágio Curricular Supervisionado em Enfermagem 2                     ;F ;Diurno;0;0;Ambos;0;0;0;0;0
NULL;NULL;10:00;11:50;Terça;Seguridade Social 3 - Assistência Social                              ;A ;Diurno;40;25;Ambos;0;0;0;0;0
NULL;NULL;10:00;11:50;Quinta;Seguridade Social 3 - Assistência Social                              ;A ;Diurno;40;25;Ambos;0;0;0;0;0
NULL;NULL;19:00;20:40;Quinta;Seguridade Social 3 - Assistência Social                              ;B ;Noturno;40;12;Ambos;0;0;0;0;0
NULL;NULL;20:50;22:30;Quinta;Seguridade Social 3 - Assistência Social                              ;B ;Noturno;40;12;Ambos;0;0;0;0;0
NULL;NULL;17:00;18:50;Quinta;Tópicos Especiais em Comunicação Organizacional 2                     ;A ;Ambos;0;0;Ambos;0;0;0;NULL;0
BSA S BT 11/13 ;SALA BSA SUL BT 11/13                             ;08:00;09:50;Quarta;Nanobiotecnologia                                                     ;A ;Diurno;40;31;Ambos;0;0;0;NULL;0
NULL;NULL;08:00;11:40;Sábado;Práticas em Virologia Molecular                                       ;A ;Diurno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;14:00;15:50;Sábado;Práticas em Virologia Molecular                                       ;A ;Diurno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;21:00;22:40;Sexta;Práticas em Virologia Molecular                                       ;B ;Noturno;0;0;Ambos;0;0;0;0;0
NULL;NULL;08:00;11:20;Sábado;Práticas em Virologia Molecular                                       ;B ;Noturno;0;0;Ambos;0;0;0;0;0
BSA S A1 16/37 ;SALA BSA SUL A1 16/37                             ;14:00;17:40;Terça;Introdução à Computação Aplicada aos Processos Químicos               ;A ;Diurno;40;40;Ambos;0;0;0;0;0
NULL;NULL;08:00;09:40;Sábado;Seminário de Pesquisa em História                                     ;A ;Noturno;80;15;Ambos;0;0;0;0;0
NULL;NULL;10:00;11:40;Sábado;Seminário de Pesquisa em História                                     ;A ;Noturno;80;15;Ambos;0;0;0;0;0
NULL;NULL;08:00;09:40;Sábado;Seminário de Pesquisa em História                                     ;AZ;Noturno;0;0;Ambos;0;0;0;NULL;NULL
NULL;NULL;10:00;11:40;Sábado;Seminário de Pesquisa em História                                     ;AZ;Noturno;0;0;Ambos;0;0;0;NULL;NULL
NULL;NULL;08:00;09:40;Sábado;Seminário de Pesquisa em História                                     ;B ;Noturno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;10:00;11:40;Sábado;Seminário de Pesquisa em História                                     ;B ;Noturno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;08:00;09:40;Sábado;Seminário de Pesquisa em História                                     ;BY;Noturno;0;0;Ambos;0;0;0;NULL;NULL
NULL;NULL;10:00;11:40;Sábado;Seminário de Pesquisa em História                                     ;BY;Noturno;0;0;Ambos;0;0;0;NULL;NULL
NULL;NULL;08:00;09:40;Sábado;Seminário de Pesquisa em História                                     ;C ;Noturno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;10:00;11:40;Sábado;Seminário de Pesquisa em História                                     ;C ;Noturno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;08:00;09:40;Sábado;Seminário de Pesquisa em História                                     ;CW;Noturno;0;0;Ambos;0;0;0;NULL;NULL
NULL;NULL;10:00;11:40;Sábado;Seminário de Pesquisa em História                                     ;CW;Noturno;0;0;Ambos;0;0;0;NULL;NULL
NULL;NULL;08:00;09:40;Sábado;Seminário de Pesquisa em História                                     ;D ;Noturno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;10:00;11:40;Sábado;Seminário de Pesquisa em História                                     ;D ;Noturno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;08:00;09:40;Sábado;Seminário de Pesquisa em História                                     ;DX;Noturno;0;0;Ambos;0;0;0;NULL;NULL
NULL;NULL;10:00;11:40;Sábado;Seminário de Pesquisa em História                                     ;DX;Noturno;0;0;Ambos;0;0;0;NULL;NULL
NULL;NULL;08:00;09:40;Sábado;Seminário de Pesquisa em História                                     ;E ;Noturno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;10:00;11:40;Sábado;Seminário de Pesquisa em História                                     ;E ;Noturno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;08:00;09:40;Sábado;Seminário de Pesquisa em História                                     ;EV;Noturno;0;0;Ambos;0;0;0;NULL;NULL
NULL;NULL;10:00;11:40;Sábado;Seminário de Pesquisa em História                                     ;EV;Noturno;0;0;Ambos;0;0;0;NULL;NULL
NULL;NULL;08:00;09:40;Sábado;Seminário de Pesquisa em História                                     ;F ;Noturno;0;0;Ambos;0;0;0;0;0
NULL;NULL;10:00;11:40;Sábado;Seminário de Pesquisa em História                                     ;F ;Noturno;0;0;Ambos;0;0;0;0;0
NULL;NULL;08:00;09:40;Sábado;Seminário de Pesquisa em História                                     ;FU;Noturno;0;0;Ambos;0;0;0;NULL;NULL
NULL;NULL;10:00;11:40;Sábado;Seminário de Pesquisa em História                                     ;FU;Noturno;0;0;Ambos;0;0;0;NULL;NULL
NULL;NULL;08:00;09:40;Sábado;Seminário de Pesquisa em História                                     ;G ;Noturno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;10:00;11:40;Sábado;Seminário de Pesquisa em História                                     ;G ;Noturno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;08:00;09:40;Sábado;Seminário de Pesquisa em História                                     ;GT;Noturno;0;0;Ambos;0;0;0;NULL;NULL
NULL;NULL;10:00;11:40;Sábado;Seminário de Pesquisa em História                                     ;GT;Noturno;0;0;Ambos;0;0;0;NULL;NULL
NULL;NULL;08:00;09:40;Sábado;Seminário de Pesquisa em História                                     ;H ;Noturno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;10:00;11:40;Sábado;Seminário de Pesquisa em História                                     ;H ;Noturno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;08:00;09:40;Sábado;Seminário de Pesquisa em História                                     ;HS;Noturno;0;0;Ambos;0;0;0;NULL;NULL
NULL;NULL;10:00;11:40;Sábado;Seminário de Pesquisa em História                                     ;HS;Noturno;0;0;Ambos;0;0;0;NULL;NULL
NULL;NULL;08:00;09:40;Sábado;Seminário de Pesquisa em História                                     ;I ;Noturno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;10:00;11:40;Sábado;Seminário de Pesquisa em História                                     ;I ;Noturno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;08:00;09:40;Sábado;Seminário de Pesquisa em História                                     ;J ;Noturno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;10:00;11:40;Sábado;Seminário de Pesquisa em História                                     ;J ;Noturno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;08:00;09:40;Sábado;Seminário de Pesquisa em História                                     ;K ;Noturno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;10:00;11:40;Sábado;Seminário de Pesquisa em História                                     ;K ;Noturno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;08:00;09:40;Sábado;Seminário de Pesquisa em História                                     ;L ;Noturno;0;0;Ambos;0;0;0;0;0
NULL;NULL;10:00;11:40;Sábado;Seminário de Pesquisa em História                                     ;L ;Noturno;0;0;Ambos;0;0;0;0;0
NULL;NULL;08:00;09:40;Sábado;Seminário de Pesquisa em História                                     ;M ;Noturno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;10:00;11:40;Sábado;Seminário de Pesquisa em História                                     ;M ;Noturno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;08:00;09:40;Sábado;Seminário de Pesquisa em História                                     ;N ;Noturno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;10:00;11:40;Sábado;Seminário de Pesquisa em História                                     ;N ;Noturno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;08:00;09:40;Sábado;Seminário de Pesquisa em História                                     ;O ;Noturno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;10:00;11:40;Sábado;Seminário de Pesquisa em História                                     ;O ;Noturno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;08:00;09:40;Sábado;Seminário de Pesquisa em História                                     ;P ;Noturno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;10:00;11:40;Sábado;Seminário de Pesquisa em História                                     ;P ;Noturno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;08:00;09:40;Sábado;Seminário de Pesquisa em História                                     ;Q ;Noturno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;10:00;11:40;Sábado;Seminário de Pesquisa em História                                     ;Q ;Noturno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;08:00;09:40;Sábado;Seminário de Pesquisa em História                                     ;R ;Noturno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;10:00;11:40;Sábado;Seminário de Pesquisa em História                                     ;R ;Noturno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;08:00;09:40;Sábado;Seminário de Pesquisa em História                                     ;S ;Noturno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;10:00;11:40;Sábado;Seminário de Pesquisa em História                                     ;S ;Noturno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;08:00;09:40;Sábado;Seminário de Pesquisa em História                                     ;T ;Noturno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;10:00;11:40;Sábado;Seminário de Pesquisa em História                                     ;T ;Noturno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;08:00;09:40;Sábado;Seminário de Pesquisa em História                                     ;U ;Noturno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;10:00;11:40;Sábado;Seminário de Pesquisa em História                                     ;U ;Noturno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;08:00;09:40;Sábado;Seminário de Pesquisa em História                                     ;V ;Noturno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;10:00;11:40;Sábado;Seminário de Pesquisa em História                                     ;V ;Noturno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;08:00;09:40;Sábado;Seminário de Pesquisa em História                                     ;W ;Noturno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;10:00;11:40;Sábado;Seminário de Pesquisa em História                                     ;W ;Noturno;0;0;Ambos;0;0;0;NULL;0
